brake_temp_lf,brake_temp_rf,brake_temp_lr,brake_temp_rr,tyre_press_lf,tyre_press_rf,tyre_press_lr,tyre_press_rr,tyre_tair_lf,tyre_tair_rf,tyre_tair_lr,tyre_tair_rr
23.054932,23.054932,23.054932,23.054932,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.054945,23.054945,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.072187,23.072187,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.058565,23.058565,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.059244,23.059244,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.066074,23.066074,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.060804,23.060804,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.060907,23.060907,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.061554,23.061554,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.061161,23.061161,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06118,23.06118,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.062773,23.062773,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.061447,23.061447,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.12704,23.12704,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.066534,23.066534,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.066721,23.066721,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068943,23.068943,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067175,23.067175,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067268,23.067268,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068634,23.068634,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067574,23.067574,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067621,23.067621,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.0683,23.0683,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06776,23.06776,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067827,23.067827,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068468,23.068468,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067987,23.067987,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067987,23.067987,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068005,23.068005,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.067997,23.067997,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068003,23.068003,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068064,23.068064,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06802,23.06802,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068024,23.068024,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06803,23.06803,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068024,23.068024,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068024,23.068024,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068022,23.068022,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068031,23.068031,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068539,23.068539,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068106,23.068106,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068113,23.068113,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068478,23.068478,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068172,23.068172,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068182,23.068182,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06819,23.06819,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06819,23.06819,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068213,23.068213,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.0682,23.0682,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068197,23.068197,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068195,23.068195,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06822,23.06822,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068201,23.068201,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068203,23.068203,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068295,23.068295,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068222,23.068222,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068226,23.068226,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068314,23.068314,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068245,23.068245,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068245,23.068245,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068243,23.068243,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068256,23.068256,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068254,23.068254,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068264,23.068264,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068327,23.068327,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068283,23.068283,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.06829,23.06829,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068329,23.068329,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068306,23.068306,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068306,23.068306,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068304,23.068304,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.400002,25.400002,24.800003,24.900002,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399998,25.399998,24.8,24.899998,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.4,25.4,24.800001,24.9,70.0,70.0,70.0,70.0
23.054932,23.054932,23.068302,23.068302,25.399996,25.399996,24.799997,24.899996,69.99997,69.99997,69.99997,69.99997
23.054932,23.054932,23.208464,23.358759,25.399988,25.399988,24.79999,24.899988,69.99991,69.99991,69.99991,69.99991
23.054932,23.054932,23.328928,23.317163,25.399982,25.399982,24.799986,24.899984,69.999855,69.999855,69.99987,69.99986
23.054932,23.065845,23.192818,23.266369,25.399979,25.39998,24.799984,24.89998,69.99982,69.99983,69.99984,69.99983
23.054932,23.065842,23.16999,23.165588,25.399979,25.399982,24.799982,24.899979,69.99979,69.99982,69.99981,69.999794
23.054932,23.065842,23.17137,23.16584,25.399975,25.399979,24.79998,24.899977,69.999756,69.999794,69.99978,69.99976
23.054932,23.065842,23.17406,23.166796,25.399971,25.399975,24.799974,24.899971,69.999725,69.99978,69.99975,69.99973
23.054932,23.065842,23.174063,23.166796,25.399967,25.399973,24.79997,24.899967,69.999695,69.999756,69.99972,69.9997
23.054932,23.065842,23.17406,23.166794,25.399963,25.399971,24.799969,24.899963,69.999664,69.99974,69.99969,69.999664
23.054932,23.065842,23.174192,23.188856,25.399961,25.399971,24.799965,24.899961,69.99964,69.999725,69.99966,69.99963
23.054932,23.065842,23.174505,23.175247,25.39996,25.39997,24.799961,24.89996,69.99962,69.99971,69.999626,69.99961
23.054932,23.065842,23.179363,23.176767,25.399958,25.399967,24.799961,24.899958,69.99959,69.999695,69.99961,69.99959
23.054932,23.065842,23.197964,23.234596,25.399954,25.399967,24.79996,24.899954,69.999565,69.99969,69.9996,69.999565
23.054932,23.065842,23.19308,23.190426,25.399952,25.399965,24.79996,24.899952,69.99954,69.99967,69.99959,69.99954
23.054932,23.065842,23.197023,23.190836,25.399954,25.399967,24.799961,24.899954,69.99952,69.999664,69.99958,69.99953
23.054932,23.065842,23.20733,23.20363,25.399952,25.399965,24.79996,24.899952,69.9995,69.99965,69.999565,69.999504
23.054932,23.065842,23.201687,23.1935,25.399946,25.399961,24.799955,24.899948,69.99947,69.99964,69.99955,69.99948
23.054932,23.065842,23.202023,23.193838,25.399944,25.39996,24.799953,24.899944,69.99945,69.999626,69.99954,69.99946
23.054932,23.065842,23.20217,23.193983,25.399942,25.39996,24.799953,24.899942,69.99943,69.99961,69.99953,69.999435
23.054932,23.065842,23.202118,23.193935,25.39994,25.399958,24.799952,24.89994,69.999405,69.999596,69.99951,69.99941
23.054932,23.065842,23.20212,23.193937,25.399937,25.399956,24.79995,24.899939,69.999374,69.99958,69.9995,69.99939
23.054932,23.065842,23.20221,23.194025,25.399937,25.399956,24.79995,24.899937,69.999344,69.99956,69.99948,69.99936
23.054932,23.065842,23.202133,23.19395,25.399933,25.399954,24.79995,24.899933,69.99931,69.99954,69.999466,69.99933
23.054932,23.065842,23.202131,23.193949,25.39993,25.399954,24.799948,24.899933,69.99928,69.99952,69.99944,69.999306
23.054932,23.065842,23.202131,23.19395,25.399927,25.39995,24.799946,24.89993,69.99925,69.9995,69.99943,69.999275
23.054932,23.065842,23.20213,23.193949,25.399921,25.399946,24.799942,24.899923,69.99922,69.99947,69.999405,69.999245
23.054932,23.065842,23.20213,23.193949,25.39992,25.399944,24.799938,24.899921,69.99919,69.99945,69.99938,69.999214
23.054932,23.065842,23.202198,23.194016,25.399916,25.399942,24.799936,24.899918,69.99915,69.99943,69.99936,69.99918
23.054932,23.065842,23.202135,23.193954,25.399912,25.399939,24.799934,24.899914,69.999115,69.9994,69.99934,69.999146
23.054932,23.065842,23.202135,23.193954,25.399908,25.399937,24.799932,24.899912,69.99908,69.999374,69.99931,69.999115
23.054932,23.065842,23.202265,23.194082,25.399906,25.399937,24.79993,24.89991,69.99904,69.999344,69.99928,69.99908
23.054932,23.065842,23.202154,23.193974,25.399902,25.399933,24.799929,24.899906,69.999,69.99931,69.99926,69.99904
23.054932,23.065842,23.202158,23.193977,25.399897,25.399927,24.799925,24.8999,69.99896,69.99928,69.99923,69.999
23.054932,23.065842,23.202335,23.194153,25.399893,25.399925,24.799923,24.899897,69.99892,69.99925,69.99921,69.99896
23.054932,23.065842,23.202188,23.194008,25.399889,25.399921,24.79992,24.899893,69.99888,69.99922,69.999176,69.998924
23.054932,23.065842,23.202194,23.194014,25.399885,25.399918,24.799915,24.89989,69.99883,69.99918,69.999146,69.998886
23.054932,23.065842,23.20241,23.194227,25.39988,25.399916,24.799911,24.899887,69.99879,69.99915,69.99911,69.99885
23.054932,23.065842,23.202234,23.194054,25.399876,25.399912,24.79991,24.899881,69.99874,69.999115,69.99908,69.9988
23.054932,23.065842,23.202242,23.194061,25.399872,25.399908,24.799908,24.899878,69.998695,69.99908,69.99905,69.99876
23.054932,23.065842,23.202484,23.194305,25.399868,25.399906,24.799904,24.899876,69.99865,69.99904,69.99901,69.99872
23.054932,23.065842,23.202288,23.194109,25.399862,25.3999,24.7999,24.899868,69.9986,69.999,69.99898,69.99867
23.054932,23.065842,23.202297,23.194118,25.399857,25.399897,24.799896,24.899864,69.99855,69.998955,69.99894,69.99863
23.054932,23.065842,23.20256,23.194382,25.399853,25.399893,24.799892,24.89986,69.9985,69.99892,69.9989,69.99857
23.054932,23.065842,23.202347,23.194168,25.399847,25.399889,24.799889,24.899857,69.99844,69.99887,69.99886,69.99853
23.054932,23.065842,23.202358,23.19418,25.399845,25.399887,24.799889,24.899853,69.99839,69.99883,69.998825,69.99848
23.054932,23.065842,23.20264,23.194462,25.399837,25.399883,24.799883,24.899847,69.99834,69.99879,69.99878,69.99843
23.054932,23.065842,23.202414,23.194235,25.399832,25.399876,24.799877,24.899841,69.99828,69.99874,69.99874,69.998375
23.054932,23.065842,23.202425,23.194246,25.399826,25.399872,24.799873,24.899836,69.99822,69.998695,69.998695,69.99832
23.054932,23.065842,23.20272,23.19454,25.39982,25.399866,24.799868,24.899832,69.99816,69.99864,69.99865,69.998276
23.054932,23.065842,23.20248,23.194302,25.399815,25.399862,24.799864,24.899826,69.99811,69.9986,69.99861,69.998215
23.054932,23.065842,23.202492,23.194313,25.39981,25.39986,24.799864,24.899822,69.99805,69.99854,69.998566,69.99816
23.054932,23.065842,23.202799,23.19462,25.399805,25.399853,24.799858,24.899817,69.997986,69.99849,69.99851,69.99811
23.054932,23.065842,23.202553,23.194376,25.399797,25.399847,24.79985,24.899809,69.997925,69.99844,69.99847,69.99805
